id,ms_id,MSID,style,crop,crop_group,germplasm,organisation,short_name,long_name,description,subregion,countries,total_target_area,material_type,consumer_product_types,agroecological_zone,production_system,maturity,colors,time_horizon,status,is_tpp,is_pipeline,shareable_link
639,1288,MS01288,dt-active,Banana,"Roots, tubers and bananas (RTBs)",Dessert,IITA,Banana Dessert CAF MS01288,Banana - Dessert | Non-Hybrid | CAF | Food; Fresh Market | NA | Mid Altitude; Highlands | Rainfed | NA,,Central Africa,Democratic Republic of Congo(212400),212400,Non-Hybrid,Food; Fresh Market,Highlands; Mid Altitude,Rainfed,NA,NA,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Banana+Dessert+CAF+MS01288
46,145,MS00145,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS00145,Rice - Indica | Non-Hybrid | CAF | Food; Long Firm | White | Lowlands | Transplanted; Rainfed | Mid,,Central Africa,Cameroon(24384); Central African Republic(1641); Chad(42353); Democratic Republic of Congo(90211),158589,Non-Hybrid,Food; Long Firm,Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,Rice Indica CAF AfricaRice TPP00286,Rice AfricaRice BP00114,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS00145
47,148,MS00148,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS00148,Rice - Indica | Non-Hybrid | CAF | Food; Long Soft | White | Lowlands | Transplanted; Rainfed | Mid,,Central Africa,Democratic Republic of Congo(38662); Gabon(201),38863,Non-Hybrid,Food; Long Soft,Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,Rice Indica CAF AfricaRice TPP00283,Rice AfricaRice BP00113,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS00148
94,280,MS00280,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS00280,Rice - Indica | Non-Hybrid | CAF | Food; Long Soft | White | Upland | Direct Seeded | Early,,Central Africa,Cameroon(75664); Central African Republic(11004); Chad(58321); Democratic Republic of Congo(646); Gabon(197),145832,Non-Hybrid,Food; Long Soft,Upland,Direct Seeded,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS00280
659,1327,MS01327,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS01327,Rice - Indica | Hybrid | CAF | Food; Long Soft | White | Lowlands | Transplanted; Irrigated | Early,,Central Africa,Democratic Republic of Congo(241298),241298,Hybrid,Food; Long Soft,Lowlands,Irrigated; Transplanted,Early,White,Future,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS01327
662,1330,MS01330,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS01330,Rice - Indica | Hybrid | CAF | Food; Long Soft | White | Lowlands | Transplanted; Rainfed | Mid,,Central Africa,Democratic Republic of Congo(7406),7406,Hybrid,Food; Long Soft,Lowlands,Rainfed; Transplanted,Mid,White,Future,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS01330
664,1332,MS01332,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS01332,Rice - Indica | Hybrid | CAF | Food; Long Firm | White | Lowlands | Transplanted; Rainfed | Mid,,Central Africa,Democratic Republic of Congo(17282),17282,Hybrid,Food; Long Firm,Lowlands,Rainfed; Transplanted,Mid,White,Future,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS01332
665,1333,MS01333,,Rice,Cereals,Indica,AfricaRice,Rice Indica CAF MS01333,Rice - Indica | Hybrid | CAF | Food; Long Firm | White | Lowlands | Transplanted; Irrigated | Early,,Central Africa,Democratic Republic of Congo(63410),63410,Hybrid,Food; Long Firm,Lowlands,Irrigated; Transplanted,Early,White,Future,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+CAF+MS01333
95,281,MS00281,,Rice,Cereals,Indica,AfricaRice,Rice Indica EAF MS00281,Rice - Indica | Non-Hybrid | EAF | Food; Long Firm | White | Upland | Direct Seeded | Early,,East Africa,Ethiopia(28538),28538,Non-Hybrid,Food; Long Firm,Upland,Direct Seeded,Early,White,Current,Active,Rice Indica EAF AfricaRice TPP00273,Rice Tropical japonica AfricaRice BP00106,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00281
96,282,MS00282,,Rice,Cereals,Indica,AfricaRice,Rice Indica EAF MS00282,Rice - Indica | Non-Hybrid | EAF | Food; Long Firm | White | Lowlands | Transplanted; Rainfed | Mid,,East Africa,Uganda(17021),17021,Non-Hybrid,Food; Long Firm,Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,Rice Indica EAF AfricaRice TPP00287,Rice AfricaRice BP00114,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00282
97,286,MS00286,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS00286,Rice - Indica | Non-Hybrid | EAF | Food; Long Firm | White | Lowlands | Transplanted; Irrigated | Mid,,East Africa,Burundi(76041),76041,Non-Hybrid,Food; Long Firm,Lowlands,Irrigated; Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00286
98,289,MS00289,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS00289,Rice - Indica | Non-Hybrid | EAF | Food; Long Soft | White | Lowlands | Transplanted; Irrigated | Mid,,East Africa,Rwanda(32673); Somalia(24773); Sudan(1938); Tanzania(240000),299384,Non-Hybrid,Food; Long Soft,Lowlands,Irrigated; Transplanted,Mid,White,Current,Active,Rice Indica EAF IRRI TPP00260,Rice Indica IRRI BP00098,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00289
99,290,MS00290,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS00290,Rice - Indica | Non-Hybrid | EAF | Food; Long Soft | White | Lowlands | Direct Seeded; Rainfed | Early,,East Africa,Tanzania(720000),720000,Non-Hybrid,Food; Long Soft,Lowlands,Direct Seeded; Rainfed,Early,White,Current,Active,Rice Indica EAF IRRI TPP00258,Rice Indica IRRI BP00104,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00290
100,291,MS00291,,Rice,Cereals,Indica,AfricaRice,Rice Indica EAF MS00291,Rice - Indica | Non-Hybrid | EAF | Food; Long Soft | White | Lowlands | Transplanted; Rainfed | Mid,,East Africa,Ethiopia(45984); Uganda(25533),71517,Non-Hybrid,Food; Long Soft,Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,Rice Indica EAF AfricaRice TPP00284,Rice AfricaRice BP00113,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00291
101,293,MS00293,,Rice,Cereals,Indica,AfricaRice,Rice Indica EAF MS00293,Rice - Indica | Non-Hybrid | EAF | Food; Long Soft | White | Upland | Direct Seeded | Early,,East Africa,Somalia(328); Sudan(1589); Tanzania(243536); Uganda(38825),284278,Non-Hybrid,Food; Long Soft,Upland,Direct Seeded,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00293
245,600,MS00600,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS00600,Rice - Indica | Non-Hybrid | EAF | Food; Medium Soft | White | Lowlands | Direct Seeded; Irrigated | Early,,East Africa,Kenya(408),408,Non-Hybrid,Food; Medium Soft,Lowlands,Direct Seeded; Irrigated,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00600
251,607,MS00607,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS00607,Rice - Indica | Non-Hybrid | EAF | Food; Long Soft | White | Upland | Direct Seeded | Mid,,East Africa,Sudan(2088),2088,Non-Hybrid,Food; Long Soft,Upland,Direct Seeded,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00607
257,616,MS00616,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS00616,Rice - Indica | Non-Hybrid | EAF | Food; Medium Soft | White | Lowlands | Direct Seeded; Rainfed | Mid,,East Africa,Kenya(893),893,Non-Hybrid,Food; Medium Soft,Lowlands,Direct Seeded; Rainfed,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS00616
652,1306,MS01306,,Rice,Cereals,Indica,IRRI,Rice Indica EAF MS01306,Rice - Indica | Non-Hybrid | EAF | Food; Long Soft | White | Lowlands; Drought Prone | Transplanted; Rainfed | Mid,,East Africa,Ethiopia(28881); Somalia(9306); Sudan(1102); Uganda(62586),101875,Non-Hybrid,Food; Long Soft,Drought Prone; Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS01306
655,1322,MS01322,,Rice,Cereals,Indica,AfricaRice,Rice Indica EAF MS01322,Rice - Indica | Hybrid | EAF | Food; Long Soft | White | Lowlands | Transplanted; Irrigated | Early,,East Africa,Kenya(4997); Tanzania(45561); Uganda(10540),61098,Hybrid,Food; Long Soft,Lowlands,Irrigated; Transplanted,Early,White,Future,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+EAF+MS01322
102,295,MS00295,,Rice,Cereals,Indica,CIAT,Rice Indica LAC MS00295,Rice - Indica | Non-Hybrid | LAC | Food; Long Firm | White | Tropical | Optimal; Irrigated; Rainfed; Direct Seeded | Mid,,Latin America and the Caribbean,Bolivia(114912); Brazil(212138); Colombia(324020); Costa Rica(6777); Cuba(46875); Dominican Republic(122298); Ecuador(209970); El Salvador(2147); Guatemala(8083); Guyana(105688); Haiti(32606); Honduras(7200); Mexico(29259); Nicaragua(41857); Panama(71592); Peru(209868); Venezuela(102933),1648223,Non-Hybrid,Food; Long Firm,Tropical,Direct Seeded; Irrigated; Optimal; Rainfed,Mid,White,Current,Active,Rice Indica LAC CIAT TPP00104,Rice CIAT BP00042,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+LAC+MS00295
138,344,MS00344,,Rice,Cereals,Indica,CIAT,Rice Indica LAC MS00344,Rice - Indica | Hybrid | LAC | Food; Long Firm | White | Tropical | Optimal; Irrigated; Rainfed; Direct Seeded; Transplanted | Early; Mid,,Latin America and the Caribbean,Bolivia(9576); Brazil(45458); Colombia(97206); Costa Rica(2465); Dominican Republic(28222); Ecuador(64606); Guyana(24389); Nicaragua(2616); Panama(4475); Peru(83947); Venezuela(7352),370312,Hybrid,Food; Long Firm,Tropical,Direct Seeded; Irrigated; Optimal; Rainfed; Transplanted,Early; Mid,White,Current,Active,Rice Indica LAC CIAT TPP00105,Rice CIAT BP00045,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+LAC+MS00344
139,345,MS00345,,Rice,Cereals,Indica,CIAT,Rice Indica LAC MS00345,Rice - Indica | Hybrid | LAC | Food; Long Firm | White | Temperate | Optimal; Irrigated; Rainfed; Direct Seeded; Transplanted | Early; Mid,,Latin America and the Caribbean,Argentina(51310); Brazil(268617); Paraguay(35200); Uruguay(28728),383855,Hybrid,Food; Long Firm,Temperate,Direct Seeded; Irrigated; Optimal; Rainfed; Transplanted,Early; Mid,White,Current,Active,Rice Indica LAC CIAT TPP00102,Rice CIAT BP00044,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+LAC+MS00345
321,697,MS00697,,Rice,Cereals,Indica,CIAT,Rice Indica LAC MS00697,Rice - Indica | Non-Hybrid | LAC | Food; Long Firm | White | Temperate | Optimal; Irrigated; Rainfed; Direct Seeded; Transplanted | Early; Mid,,Latin America and the Caribbean,Argentina(111170); Brazil(962288); Chile(14496); Paraguay(131999); Uruguay(107730),1327683,Non-Hybrid,Food; Long Firm,Temperate,Direct Seeded; Irrigated; Optimal; Rainfed; Transplanted,Early; Mid,White,Current,Active,Rice Indica LAC CIAT TPP00101,Rice CIAT BP00041,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+LAC+MS00697
633,1251,MS01251,,Rice,Cereals,Indica,CIAT,Rice Indica LAC MS01251,Rice - Indica | Non-Hybrid | LAC | Food; Long Firm; High Zn Biofortified | White | Tropical | Optimal; Irrigated; Rainfed; Direct Seeded | Mid; Early,,Latin America and the Caribbean,Bolivia(28728); Colombia(64804); Costa Rica(1848); Cuba(5515); Dominican Republic(18815); Ecuador(32303); El Salvador(429); Guatemala(1616); Guyana(24389); Haiti(7524); Honduras(1440); Nicaragua(5232); Panama(8949); Peru(41973); Venezuela(22057),265622,Non-Hybrid,Food; High Zn Biofortified; Long Firm,Tropical,Direct Seeded; Irrigated; Optimal; Rainfed,Early; Mid,White,Current,Active,Rice Indica LAC CIAT TPP00901,Rice CIAT BP00250,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+LAC+MS01251
642,1292,MS01292,,Rice,Cereals,Indica,IRRI,Rice Indica LAC MS01292,Rice - Indica | Non-Hybrid | LAC | Food; Long Firm | White | Lowlands | Direct Seeded; Rainfed | Early,,Latin America and the Caribbean,Nicaragua(17992),17992,Non-Hybrid,Food; Long Firm,Lowlands,Direct Seeded; Rainfed,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+LAC+MS01292
228,578,MS00578,,Rice,Cereals,Indica,IRRI,Rice Indica NAF MS00578,Rice - Indica | Non-Hybrid | NAF | Food; Long Soft | White | Submerged | Transplanted | Mid,,North Africa,Morocco(915),915,Non-Hybrid,Food; Long Soft,Submerged,Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+NAF+MS00578
104,299,MS00299,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00299,Rice - Indica | Non-Hybrid | SA | Food; Long Soft | White | Lowlands; Drought Prone | Transplanted; Rainfed | Mid,,South Asia,India(6261120); Nepal(508915); Pakistan(155592),6925627,Non-Hybrid,Food; Long Soft,Drought Prone; Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,Rice Indica SA IRRI TPP00262,Rice Indica IRRI BP00099,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00299
105,301,MS00301,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00301,Rice - Indica | Non-Hybrid | SA | Food; Long Soft | White | Lowlands | Direct Seeded; Irrigated | Early,,South Asia,India(2391400),2391400,Non-Hybrid,Food; Long Soft,Lowlands,Direct Seeded; Irrigated,Early,White,Current,Active,Rice Indica SA IRRI TPP00255,Rice Indica IRRI BP00103,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00301
106,303,MS00303,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00303,Rice - Indica | Non-Hybrid | SA | Food; Long Soft | White | Upland | Direct Seeded | Early,,South Asia,Nepal(129085),129085,Non-Hybrid,Food; Long Soft,Upland,Direct Seeded,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00303
107,304,MS00304,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00304,Rice - Indica | Non-Hybrid | SA | Food; Long Soft | White | Upland | Direct Seeded | Mid,,South Asia,India(1218077),1218077,Non-Hybrid,Food; Long Soft,Upland,Direct Seeded,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00304
108,305,MS00305,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00305,Rice - Indica | Non-Hybrid | SA | Food; Medium Firm | White | Lowlands | Transplanted; Irrigated | Late,,South Asia,Bangladesh(3778429),3778429,Non-Hybrid,Food; Medium Firm,Lowlands,Irrigated; Transplanted,Late,White,Current,Active,Rice Indica SA IRRI TPP00268,Rice Indica IRRI BP00102,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00305
109,306,MS00306,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00306,Rice - Indica | Non-Hybrid | SA | Food; Small Firm | White | Lowlands | Submerged; Transplanted | Late,,South Asia,India(1765399),1765399,Non-Hybrid,Food; Small Firm,Lowlands,Submerged; Transplanted,Late,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00306
110,307,MS00307,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00307,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Transplanted; Irrigated | Early,,South Asia,India(5739360),5739360,Non-Hybrid,Food; Medium Soft,Lowlands,Irrigated; Transplanted,Early,White,Current,Active,Rice Indica SA IRRI TPP00252,Rice Indica IRRI BP00129,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00307
111,308,MS00308,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00308,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Direct Seeded; Rainfed | Early,,South Asia,India(4226256),4226256,Non-Hybrid,Food; Medium Soft,Lowlands,Direct Seeded; Rainfed,Early,White,Current,Active,Rice Indica SA IRRI TPP00303,Rice Indica IRRI BP00129,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00308
112,309,MS00309,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00309,Rice - Indica | Non-Hybrid | SA | Food; Small Firm | White | Lowlands | Transplanted; Irrigated | Late,,South Asia,India(7532910),7532910,Non-Hybrid,Food; Small Firm,Lowlands,Irrigated; Transplanted,Late,White,Current,Active,Rice Indica SA IRRI TPP00921,Rice Indica IRRI BP00223,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00309
113,310,MS00310,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00310,Rice - Indica | Non-Hybrid | SA | Food; Small Firm | White | Lowlands | Transplanted; Rainfed | Late,,South Asia,India(1739200),1739200,Non-Hybrid,Food; Small Firm,Lowlands,Rainfed; Transplanted,Late,White,Current,Active,Rice Indica SA IRRI TPP00766,Rice Indica IRRI BP00132,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00310
114,311,MS00311,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00311,Rice - Indica | Non-Hybrid | SA | Food; Small Firm | White | Upland | Direct Seeded | Early,,South Asia,India(5296198),5296198,Non-Hybrid,Food; Small Firm,Upland,Direct Seeded,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00311
235,587,MS00587,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00587,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Transplanted; Irrigated | Mid,,South Asia,Bhutan(6113),6113,Non-Hybrid,Food; Medium Soft,Lowlands,Irrigated; Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00587
236,588,MS00588,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00588,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Transplanted; Rainfed | Mid,,South Asia,Bhutan(2242),2242,Non-Hybrid,Food; Medium Soft,Lowlands,Rainfed; Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00588
237,589,MS00589,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00589,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Submerged; Transplanted | Mid,,South Asia,Bhutan(174),174,Non-Hybrid,Food; Medium Soft,Lowlands,Submerged; Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00589
239,591,MS00591,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00591,Rice - Indica | Non-Hybrid | SA | Food; Medium Sticky | White | Lowlands | Transplanted | Mid,,South Asia,Nepal(143980),143980,Non-Hybrid,Food; Medium Sticky,Lowlands,Transplanted,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00591
240,593,MS00593,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00593,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Transplanted; Irrigated | Late,,South Asia,Nepal(143980),143980,Non-Hybrid,Food; Medium Soft,Lowlands,Irrigated; Transplanted,Late,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00593
241,594,MS00594,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00594,Rice - Indica | Non-Hybrid | SA | Food; Medium Soft | White | Lowlands | Transplanted; Rainfed | Late,,South Asia,Nepal(503930),503930,Non-Hybrid,Food; Medium Soft,Lowlands,Rainfed; Transplanted,Late,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00594
242,596,MS00596,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00596,Rice - Indica | Non-Hybrid | SA | Food; Medium Firm | White | Upland | Direct Seeded | Early,,South Asia,Bangladesh(1215455),1215455,Non-Hybrid,Food; Medium Firm,Upland,Direct Seeded,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00596
255,612,MS00612,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00612,Rice - Indica | Non-Hybrid | SA | Food; Medium Firm | White | Lowlands | Direct Seeded; Rainfed | Mid,,South Asia,Sri Lanka(271866),271866,Non-Hybrid,Food; Medium Firm,Lowlands,Direct Seeded; Rainfed,Mid,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00612
477,910,MS00910,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00910,Rice - Indica | Hybrid | SA | Food; Long Soft | White | Lowlands | Direct Seeded; Irrigated | Early,,South Asia,,,Hybrid,Food; Long Soft,Lowlands,Direct Seeded; Irrigated,Early,White,Current,Active,-,-,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00910
478,911,MS00911,,Rice,Cereals,Indica,IRRI,Rice Indica SA MS00911,Rice - Indica | Hybrid | SA | Food; Medium Soft | White | Lowlands | Transplanted; Irrigated | Early,,South Asia,India(1434840),1434840,Hybrid,Food; Medium Soft,Lowlands,Irrigated; Transplanted,Early,White,Current,Active,Rice Indica SA IRRI TPP00768,Rice Indica IRRI BP00136,https://glomip.cgiar.org/market-segments/profile/Rice+Indica+SA+MS00911
